,model,step,restart,candidate,result,best_f,steps_to_best_f,peak_memory,runtime_ms
1137,Conservative BoBn,87,1,"{'x5': 0.9964432705273907, 'x1': 2.2034960823525296, 'x4': 1.1140893648811834, 'x3': 1.2851339728575029, 'x2': 1.570890302396166}",4.495941638946533,4.496031284332275,64,73796096,4.498016595840454
1138,Conservative BoBn,88,1,"{'x5': 0.9964450269955448, 'x1': 2.2032633164373685, 'x4': 1.1142083383908032, 'x3': 1.2851338099194713, 'x2': 1.5708743710775341}",4.495676040649414,4.496031284332275,64,73967104,6.02508020401001
1139,Conservative BoBn,89,1,"{'x5': 0.9964464881571575, 'x1': 2.2032599869637397, 'x4': 1.1142066986756818, 'x3': 1.2851624964058992, 'x2': 1.5708726368860542}",4.495959758758545,4.496031284332275,64,74147328,3.6815731525421143
1140,Conservative BoBn,90,1,"{'x5': 0.9964488182327893, 'x1': 2.2034915769947836, 'x4': 1.114205210386678, 'x3': 1.2851333017789766, 'x2': 1.5708736486024149}",4.495702743530273,4.496031284332275,64,74327552,6.860374212265015
1141,Conservative BoBn,91,1,"{'x5': 0.9964502029374904, 'x1': 2.2034912013119645, 'x4': 1.1140833397556988, 'x3': 1.2851621708112504, 'x2': 1.5708732807243693}",4.496047496795654,4.496047496795654,91,74507776,4.378412961959839
1142,Conservative BoBn,92,1,"{'x5': 0.9964517686756776, 'x1': 2.2032530414148623, 'x4': 1.1140818243760586, 'x3': 1.2851620406103048, 'x2': 1.5708728475232674}",4.4958720207214355,4.496047496795654,91,74688000,5.878464221954346
1143,Conservative BoBn,93,1,"{'x5': 0.9964533055217446, 'x1': 2.2032505508024216, 'x4': 1.1140800547798426, 'x3': 1.2851331521415958, 'x2': 1.5708878763302256}",4.49574089050293,4.496047496795654,91,74868224,4.832508563995361
1144,Conservative BoBn,94,1,"{'x5': 0.9964550166234273, 'x1': 2.2032480727681127, 'x4': 1.11407871226473, 'x3': 1.285133012526742, 'x2': 1.5708867947094256}",4.496030807495117,4.496047496795654,91,75048448,6.117839813232422
1145,Conservative BoBn,95,1,"{'x5': 0.9964566915461612, 'x1': 2.2032457765773437, 'x4': 1.1141955064743931, 'x3': 1.285132793923675, 'x2': 1.5708718582714016}",4.495751857757568,4.496047496795654,91,75376128,5.8661158084869385
1146,Conservative BoBn,96,1,"{'x5': 0.9964582801145118, 'x1': 2.203243591165131, 'x4': 1.1140754453122845, 'x3': 1.2851613037856948, 'x2': 1.5708867219242078}",4.495903968811035,4.496047496795654,91,77726720,4.841936826705933
1147,Conservative BoBn,97,1,"{'x5': 0.9964597331335023, 'x1': 2.203241328973794, 'x4': 1.1140739380027238, 'x3': 1.2851611625260022, 'x2': 1.5708868679967602}",4.495826721191406,4.496047496795654,91,78035456,3.956907033920288
1148,Conservative BoBn,98,1,"{'x5': 0.9964612197657403, 'x1': 2.2032409335706853, 'x4': 1.1140724327980525, 'x3': 1.2851610408542955, 'x2': 1.5708860872489734}",4.496044158935547,4.496047496795654,91,78322176,6.036079168319702
1149,Conservative BoBn,99,1,"{'x5': 0.9964627624070107, 'x1': 2.203239110873671, 'x4': 1.114058744300439, 'x3': 1.285132355695721, 'x2': 1.570870158681853}",4.495849132537842,4.496047496795654,91,78608896,5.78847861289978
1150,Conservative BoBn,100,1,"{'x5': 0.996464251456918, 'x1': 2.2034747747092256, 'x4': 1.1141862882074118, 'x3': 1.2851321976593202, 'x2': 1.5708697312064734}",4.495855808258057,4.496047496795654,91,77842944,4.536718130111694
1151,Conservative BoBn,101,1,"{'x5': 0.9964657950249033, 'x1': 2.20347425939927, 'x4': 1.1140562288262608, 'x3': 1.2851320283473782, 'x2': 1.5708694963417111}",4.495858192443848,4.496047496795654,91,78125568,4.588083028793335
1152,Conservative BoBn,102,1,"{'x5': 0.9964671894244677, 'x1': 2.2034736230964658, 'x4': 1.1140662987607408, 'x3': 1.2851318606904714, 'x2': 1.57088636340025}",4.495925426483154,4.496047496795654,91,78408192,8.500563621520996
1153,Conservative BoBn,103,1,"{'x5': 0.9964686386853416, 'x1': 2.203231186339942, 'x4': 1.114064770179867, 'x3': 1.2851315986931424, 'x2': 1.5708686466418174}",4.495988845825195,4.496047496795654,91,78690816,4.163450002670288
1154,Conservative BoBn,104,1,"{'x5': 0.9964700924423546, 'x1': 2.2032278887705257, 'x4': 1.1140632705153406, 'x3': 1.2851316153088252, 'x2': 1.5708840668570818}",4.495877742767334,4.496047496795654,91,78973440,5.718704462051392
1155,Conservative BoBn,105,1,"{'x5': 0.9964713502614516, 'x1': 2.203224398536668, 'x4': 1.1141773815387266, 'x3': 1.2851314362960211, 'x2': 1.5708653932879253}",4.495784282684326,4.496047496795654,91,79265280,6.385443210601807
1156,Conservative BoBn,106,1,"{'x5': 0.9964727254274869, 'x1': 2.203466876297159, 'x4': 1.1140603929422233, 'x3': 1.285131355689871, 'x2': 1.5708675872815374}",4.495865821838379,4.496047496795654,91,79547904,2.897919178009033
1157,Conservative BoBn,107,1,"{'x5': 0.9964741102400314, 'x1': 2.203466371455027, 'x4': 1.114058813132373, 'x3': 1.2851311978336937, 'x2': 1.5708831025376886}",4.495864391326904,4.496047496795654,91,79830528,5.782686471939087
1158,Conservative BoBn,108,1,"{'x5': 0.9964756768455839, 'x1': 2.2034658032675662, 'x4': 1.1140574281752158, 'x3': 1.285131026967267, 'x2': 1.5708668817773415}",4.495986461639404,4.496047496795654,91,80122368,4.173098802566528
1159,Conservative BoBn,109,1,"{'x5': 0.9964768476130254, 'x1': 2.203465402986188, 'x4': 1.114170207386955, 'x3': 1.2851308173942186, 'x2': 1.5708665522958807}",4.496022701263428,4.496047496795654,91,81397760,4.800680875778198
1160,Conservative BoBn,110,1,"{'x5': 0.9964783896679695, 'x1': 2.2034647359828865, 'x4': 1.1141688877161258, 'x3': 1.285130832288367, 'x2': 1.5708654321068376}",4.495891571044922,4.496047496795654,91,81615872,5.703603506088257
1161,Conservative BoBn,111,1,"{'x5': 0.9964794391718016, 'x1': 2.2034640192470434, 'x4': 1.1141674498927532, 'x3': 1.2851305744349475, 'x2': 1.5708818780265397}",4.495987892150879,4.496047496795654,91,81824768,4.073779106140137
1162,Conservative BoBn,112,1,"{'x5': 0.9964806860518143, 'x1': 2.2034637670577917, 'x4': 1.1140423503362686, 'x3': 1.285130386014908, 'x2': 1.5708654846484824}",4.49587869644165,4.496047496795654,91,82033664,4.221316814422607
1163,Conservative BoBn,113,1,"{'x5': 0.9964818718926048, 'x1': 2.203207438198767, 'x4': 1.114050732803878, 'x3': 1.2851303336894324, 'x2': 1.5708808095725248}",4.496064186096191,4.496064186096191,113,83259392,5.781396865844727
1164,Conservative BoBn,114,1,"{'x5': 0.9964831324822291, 'x1': 2.203460174932843, 'x4': 1.114049139824373, 'x3': 1.2851582289593189, 'x2': 1.5708648104115732}",4.495948791503906,4.496064186096191,113,83420160,5.933467388153076
1165,Conservative BoBn,115,1,"{'x5': 0.9964841860158005, 'x1': 2.2034600834628066, 'x4': 1.114047995886794, 'x3': 1.2851302262225415, 'x2': 1.570864461026478}",4.4958906173706055,4.496064186096191,113,83571712,6.318372488021851
1166,Conservative BoBn,116,1,"{'x5': 0.9964844901257831, 'x1': 2.2032026764519945, 'x4': 1.1140464450945444, 'x3': 1.2851298166131984, 'x2': 1.57086409056555}",4.495865345001221,4.496064186096191,113,83732480,6.242951154708862
1167,Conservative BoBn,117,1,"{'x5': 0.9964868270656059, 'x1': 2.2034572246302058, 'x4': 1.1140450035921594, 'x3': 1.2851297892525664, 'x2': 1.5708637330950006}",4.495845317840576,4.496064186096191,113,83884032,6.361672878265381
1168,Conservative BoBn,118,1,"{'x5': 0.9964880014245632, 'x1': 2.203455500560296, 'x4': 1.1140433004533847, 'x3': 1.2851296936893717, 'x2': 1.5708634239153283}",4.495815277099609,4.496064186096191,113,84044800,4.841269493103027
1169,Conservative BoBn,119,1,"{'x5': 0.9964891675674059, 'x1': 2.2034560974343496, 'x4': 1.1140420787476635, 'x3': 1.2851295358177715, 'x2': 1.5708893788142195}",4.496012210845947,4.496064186096191,113,83582976,7.6175477504730225
1170,Conservative BoBn,120,1,"{'x5': 0.996490699895451, 'x1': 2.2034553894120976, 'x4': 1.1140408258026862, 'x3': 1.285129382038724, 'x2': 1.5708895474327373}",4.495792388916016,4.496064186096191,113,83836928,5.8991334438323975
1171,Conservative BoBn,121,1,"{'x5': 0.996491533461226, 'x1': 2.2034534155401087, 'x4': 1.1140394127117685, 'x3': 1.2851292033030324, 'x2': 1.5708880887607308}",4.495879173278809,4.496064186096191,113,84100096,6.406678676605225
1172,Conservative BoBn,122,1,"{'x5': 0.9964926260425943, 'x1': 2.203454419255821, 'x4': 1.114038161159675, 'x3': 1.285129127434069, 'x2': 1.5708620696585927}",4.495879650115967,4.496064186096191,113,84364800,9.804928064346313
1173,Conservative BoBn,123,1,"{'x5': 0.9964937818967808, 'x1': 2.2034539934499806, 'x4': 1.1140368418924673, 'x3': 1.2851289661752547, 'x2': 1.5708612610289667}",4.495992183685303,4.496064186096191,113,85103104,4.366759538650513
1174,Conservative BoBn,124,1,"{'x5': 0.9964947939305298, 'x1': 2.203453183526414, 'x4': 1.114035194468704, 'x3': 1.2851288071174762, 'x2': 1.5708615301459332}",4.495844841003418,4.496064186096191,113,85382656,8.732754468917847
1175,Conservative BoBn,125,1,"{'x5': 0.9964959471482037, 'x1': 2.203453747303303, 'x4': 1.1140340316218453, 'x3': 1.2851564122641137, 'x2': 1.5708813903759515}",4.495745658874512,4.496064186096191,113,85662208,2.9848177433013916
1176,Conservative BoBn,126,1,"{'x5': 0.9964970281044097, 'x1': 2.2031912054895604, 'x4': 1.1140286383748552, 'x3': 1.2851562714155764, 'x2': 1.5708607717023015}",4.495876312255859,4.496064186096191,113,85941760,6.954941749572754
1177,Conservative BoBn,127,1,"{'x5': 0.9964980367018422, 'x1': 2.203188457672869, 'x4': 1.1140311690342002, 'x3': 1.285156154229309, 'x2': 1.5708604519804286}",4.495809078216553,4.496064186096191,113,86221312,3.3906965255737305
1178,Conservative BoBn,128,1,"{'x5': 0.9964991993983718, 'x1': 2.203186454936774, 'x4': 1.1140299609561073, 'x3': 1.2851559889954676, 'x2': 1.570860143726825}",4.4960246086120605,4.496064186096191,113,86491648,3.124990224838257
1179,Conservative BoBn,129,1,"{'x5': 0.996500106312831, 'x1': 2.203441956616986, 'x4': 1.1140285618879322, 'x3': 1.2851281639877745, 'x2': 1.5708600627567624}",4.496028423309326,4.496064186096191,113,86780416,4.850639343261719
1180,Conservative BoBn,130,1,"{'x5': 0.9965009396506489, 'x1': 2.203183428004015, 'x4': 1.1140272267753972, 'x3': 1.285128038249567, 'x2': 1.5708590240773528}",4.495899677276611,4.496064186096191,113,87059968,5.74936842918396
1181,Conservative BoBn,131,1,"{'x5': 0.9965023087938347, 'x1': 2.2031815385069478, 'x4': 1.1140259184509975, 'x3': 1.2851278700187092, 'x2': 1.5708858839714595}",4.4958953857421875,4.496064186096191,113,87364096,8.950058460235596
1182,Conservative BoBn,132,1,"{'x5': 0.9965031418009744, 'x1': 2.2031804438119096, 'x4': 1.1140246102462952, 'x3': 1.2851278185465171, 'x2': 1.57085887276114}",4.495882511138916,4.496064186096191,113,87700992,4.78334379196167
1183,Conservative BoBn,133,1,"{'x5': 0.9965042462143205, 'x1': 2.203193458752723, 'x4': 1.1140233947110436, 'x3': 1.2851551943602193, 'x2': 1.5708587890002366}",4.495846271514893,4.496064186096191,113,88037888,6.251349925994873
1184,Conservative BoBn,134,1,"{'x5': 0.9965050919419889, 'x1': 2.2031752978611254, 'x4': 1.1140220091166742, 'x3': 1.2851274716078214, 'x2': 1.570858355395352}",4.496039390563965,4.496064186096191,113,88374784,4.62404203414917
1185,Conservative BoBn,135,1,"{'x5': 0.9965061166981017, 'x1': 2.2034320630521482, 'x4': 1.1140209007738104, 'x3': 1.2851547353698523, 'x2': 1.570882753870405}",4.495905876159668,4.496064186096191,113,88713216,5.470945596694946
1186,Conservative BoBn,136,1,"{'x5': 0.9965070524057319, 'x1': 2.203173049849023, 'x4': 1.1140102957465856, 'x3': 1.285127206342245, 'x2': 1.5708826171583568}",4.495785713195801,4.496064186096191,113,89050112,9.793318510055542
1187,Conservative BoBn,137,1,"{'x5': 0.9965079656877739, 'x1': 2.20317106990566, 'x4': 1.1140181896782144, 'x3': 1.285127078272113, 'x2': 1.5708574801655002}",4.495784759521484,4.496064186096191,113,89396224,4.757318019866943
1188,Conservative BoBn,138,1,"{'x5': 0.9965089904810985, 'x1': 2.2031822039002877, 'x4': 1.1141205115250976, 'x3': 1.285126940305372, 'x2': 1.5708755819962472}",4.495752811431885,4.496064186096191,113,89733120,4.025349855422974
1189,Conservative BoBn,139,1,"{'x5': 0.9965097105926612, 'x1': 2.203168855002388, 'x4': 1.114016421222369, 'x3': 1.2851268515422827, 'x2': 1.5708569674230455}",4.496032238006592,4.496064186096191,113,90070016,5.02939510345459
1190,Conservative BoBn,140,1,"{'x5': 0.9965107099149478, 'x1': 2.2031651789347455, 'x4': 1.1140147215992264, 'x3': 1.2851540739618228, 'x2': 1.5708822541429908}",4.496067523956299,4.496067523956299,140,90416128,7.061161756515503
1191,Conservative BoBn,141,1,"{'x5': 0.9965115904239473, 'x1': 2.20341905903515, 'x4': 1.1139860551121792, 'x3': 1.2851265331563506, 'x2': 1.5708563732844543}",4.495742321014404,4.496067523956299,140,90753024,3.0488641262054443
1192,Conservative BoBn,142,1,"{'x5': 0.9965125640707533, 'x1': 2.203162881284189, 'x4': 1.1140120878227875, 'x3': 1.2851264353889154, 'x2': 1.5708561516414237}",4.495914936065674,4.496067523956299,140,91099136,5.301947593688965
1193,Conservative BoBn,143,1,"{'x5': 0.9965132782396118, 'x1': 2.2034160329905697, 'x4': 1.114115299419924, 'x3': 1.2851263023208415, 'x2': 1.5708802910686182}",4.495881080627441,4.496067523956299,140,91436032,4.085762977600098
1194,Conservative BoBn,144,1,"{'x5': 0.9965142233367108, 'x1': 2.2034153765016127, 'x4': 1.114111140666603, 'x3': 1.2851534033567302, 'x2': 1.5708798554533054}",4.495835304260254,4.496067523956299,140,91772928,4.577829360961914
1195,Conservative BoBn,145,1,"{'x5': 0.9965151232585627, 'x1': 2.2031578032481223, 'x4': 1.114008829262819, 'x3': 1.2851260675384166, 'x2': 1.5708549807346264}",4.49599552154541,4.496067523956299,140,92119040,7.175092935562134
1196,Conservative BoBn,146,1,"{'x5': 0.996516000263994, 'x1': 2.2031710037756973, 'x4': 1.114111570197074, 'x3': 1.2851259015956686, 'x2': 1.5708556607347435}",4.496004104614258,4.496067523956299,140,92465152,6.9850287437438965
1197,Conservative BoBn,147,1,"{'x5': 0.9965168399452498, 'x1': 2.203155073408955, 'x4': 1.1140066772356616, 'x3': 1.2851257617536418, 'x2': 1.5708802103305894}",4.4959940910339355,4.496067523956299,140,92802048,8.537654876708984
1198,Conservative BoBn,148,1,"{'x5': 0.9965177042825546, 'x1': 2.203406982364701, 'x4': 1.1140050989616255, 'x3': 1.285125639720326, 'x2': 1.5708604087468874}",4.496005058288574,4.496067523956299,140,93149696,4.8171234130859375
1199,Conservative BoBn,149,1,"{'x5': 0.9965184902913948, 'x1': 2.203150787224554, 'x4': 1.1141071527937914, 'x3': 1.2851255641417907, 'x2': 1.5708794493990463}",4.495849132537842,4.496067523956299,140,93486592,9.32384181022644
1200,Conservative BoBn,0,2,"{'x5': 0.9965192318500462, 'x1': 2.2031487255871762, 'x4': 1.1141057733958966, 'x3': 1.285152515873851, 'x2': 1.570853711191249}",4.495940208435059,4.495940208435059,0,93832704,6.378175973892212
1201,Conservative BoBn,1,2,"{'x5': 0.9965200022524082, 'x1': 2.2034013912745603, 'x4': 1.1141051630621273, 'x3': 1.2851523502433588, 'x2': 1.5708790586533372}",4.495676040649414,4.495940208435059,0,94178816,5.973101377487183
1202,Conservative BoBn,2,2,"{'x5': 0.9965208930405243, 'x1': 2.2034008608362403, 'x4': 1.1140012873620926, 'x3': 1.2851251540050879, 'x2': 1.5708533064208239}",4.49574089050293,4.495940208435059,0,95560192,5.111272096633911
1203,Conservative BoBn,3,2,"{'x5': 0.9965215937666685, 'x1': 2.203397823570092, 'x4': 1.1140000499349976, 'x3': 1.285153187021911, 'x2': 1.5708528743811419}",4.495916843414307,4.495940208435059,0,95869440,5.483471155166626
1204,Conservative BoBn,4,2,"{'x5': 0.9965224700167785, 'x1': 2.2033979546781284, 'x4': 1.1139989397156351, 'x3': 1.2851249062365202, 'x2': 1.5708779930568957}",4.495672225952148,4.495940208435059,0,96178688,5.957987308502197
1205,Conservative BoBn,5,2,"{'x5': 0.9965233987059942, 'x1': 2.2033991115243894, 'x4': 1.113998923198146, 'x3': 1.2851515153037885, 'x2': 1.5708774471384457}",4.496025085449219,4.496025085449219,5,96487936,7.600742816925049
1206,Conservative BoBn,6,2,"{'x5': 0.9965239402479671, 'x1': 2.203398599877123, 'x4': 1.1139966797256051, 'x3': 1.2851515024099844, 'x2': 1.5708766673471797}",4.495785236358643,4.496025085449219,5,96797184,5.6497673988342285
1207,Conservative BoBn,7,2,"{'x5': 0.9965246276900313, 'x1': 2.2033982358816484, 'x4': 1.1139957984270055, 'x3': 1.2851245630416561, 'x2': 1.5708518231078268}",4.495862007141113,4.496025085449219,5,97106432,4.350957632064819
1208,Conservative BoBn,8,2,"{'x5': 0.9965253532816217, 'x1': 2.2033979369040577, 'x4': 1.1139945537266502, 'x3': 1.2851510718157797, 'x2': 1.5708767706993718}",4.4958086013793945,4.496025085449219,5,98464256,6.083369731903076
1209,Conservative BoBn,9,2,"{'x5': 0.9965262737228491, 'x1': 2.203140575574028, 'x4': 1.1139838788533156, 'x3': 1.2851510192751838, 'x2': 1.5708764190923872}",4.495824337005615,4.496025085449219,5,98724352,5.000833034515381
1210,Conservative BoBn,10,2,"{'x5': 0.996526846415451, 'x1': 2.20314162762905, 'x4': 1.1139922409435317, 'x3': 1.2851241197301932, 'x2': 1.5708761249691834}",4.495744705200195,4.496025085449219,5,98975744,5.078280687332153
1211,Conservative BoBn,11,2,"{'x5': 0.996527564578869, 'x1': 2.203392212270304, 'x4': 1.1139910224570866, 'x3': 1.285123613559537, 'x2': 1.5708757724909674}",4.495879650115967,4.496025085449219,5,99257856,6.082291603088379
1212,Conservative BoBn,12,2,"{'x5': 0.9965282305664035, 'x1': 2.2033913396910316, 'x4': 1.1139902085937325, 'x3': 1.2851243365216365, 'x2': 1.5708755010813629}",4.495860576629639,4.496025085449219,5,99517952,5.884012222290039
1213,Conservative BoBn,13,2,"{'x5': 0.9965289969908125, 'x1': 2.2031347842146793, 'x4': 1.1139888405243261, 'x3': 1.2851238171676618, 'x2': 1.5708752660475724}",4.495904445648193,4.496025085449219,5,99778048,7.116878271102905
1214,Conservative BoBn,14,2,"{'x5': 0.9965298046896871, 'x1': 2.2033880634734917, 'x4': 1.1139876921724319, 'x3': 1.2851503102470434, 'x2': 1.570850016554752}",4.495916843414307,4.496025085449219,5,100038144,6.514273405075073
1215,Conservative BoBn,15,2,"{'x5': 0.9965302837190135, 'x1': 2.203132672420725, 'x4': 1.1139895792646328, 'x3': 1.2851234820356352, 'x2': 1.5708747757544237}",4.495752334594727,4.496025085449219,5,100298240,5.965064525604248
1216,Conservative BoBn,16,2,"{'x5': 0.9965317015836127, 'x1': 2.2033827270423703, 'x4': 1.1139858157211502, 'x3': 1.2851233445847152, 'x2': 1.570849503900731}",4.49566650390625,4.496025085449219,5,100558336,7.680714130401611
1217,Conservative BoBn,17,2,"{'x5': 0.9965315797753319, 'x1': 2.203135631894146, 'x4': 1.1140831620123401, 'x3': 1.2851232795357506, 'x2': 1.5708493404672246}",4.495832443237305,4.496025085449219,5,100818432,5.186887741088867
1218,Conservative BoBn,18,2,"{'x5': 0.9965323301899766, 'x1': 2.2033815340858176, 'x4': 1.1140821565533034, 'x3': 1.2851231658142348, 'x2': 1.5708493574501425}",4.495971202850342,4.496025085449219,5,101078528,5.590212345123291
1219,Conservative BoBn,19,2,"{'x5': 0.9965330999444942, 'x1': 2.2033818892543455, 'x4': 1.1139827932163378, 'x3': 1.2851245441580248, 'x2': 1.570848829986419}",4.495901584625244,4.496025085449219,5,101347840,6.418217897415161
1220,Conservative BoBn,20,2,"{'x5': 0.9965340660723181, 'x1': 2.2033807799340708, 'x4': 1.1139870782323045, 'x3': 1.2851495633465202, 'x2': 1.5708735638863693}",4.4958930015563965,4.496025085449219,5,101607936,4.5919106006622314
1221,Conservative BoBn,21,2,"{'x5': 0.996534895055381, 'x1': 2.2033800590996377, 'x4': 1.1140784891549012, 'x3': 1.2851492505835937, 'x2': 1.5708732386589885}",4.49593448638916,4.496025085449219,5,101868032,5.2528417110443115
1222,Conservative BoBn,22,2,"{'x5': 0.9965347853372652, 'x1': 2.203379464164649, 'x4': 1.1139797763137347, 'x3': 1.2851226059355676, 'x2': 1.5708480548832313}",4.496005535125732,4.496025085449219,5,102137344,7.520853757858276
